market,currency,date,actual_price,predicted_price,error,model_name,horizon_step
UK_ETS,GBP,2026-04-08,50.14,47.35353686732156,2.786463132678442,ARIMA,14.0
UK_ETS,GBP,2026-04-09,47.71,47.35353686732156,0.3564631326784422,ARIMA,15.0
UK_ETS,GBP,2026-04-10,50.77,47.35353686732156,3.4164631326784445,ARIMA,16.0
UK_ETS,GBP,2026-04-13,48.86,47.35353686732156,1.5064631326784408,ARIMA,17.0
UK_ETS,GBP,2026-04-14,50.09,47.35353686732156,2.7364631326784448,ARIMA,18.0
UK_ETS,GBP,2026-04-15,49.05,47.35353686732156,1.6964631326784383,ARIMA,19.0
UK_ETS,GBP,2026-04-16,50.57,47.35353686732156,3.2164631326784416,ARIMA,20.0
UK_ETS,GBP,2026-04-17,46.62,47.35353686732156,-0.7335368673215612,ARIMA,21.0
UK_ETS,GBP,2026-04-20,50.51,47.35353686732156,3.1564631326784394,ARIMA,22.0
UK_ETS,GBP,2026-04-21,48.6,47.35353686732156,1.2464631326784428,ARIMA,23.0
UK_ETS,GBP,2026-04-22,49.76,47.35353686732156,2.4064631326784394,ARIMA,24.0
UK_ETS,GBP,2026-04-23,51.28,47.35353686732156,3.9264631326784425,ARIMA,25.0
UK_ETS,GBP,2026-04-24,48.76,47.35353686732156,1.4064631326784394,ARIMA,26.0
UK_ETS,GBP,2026-04-27,48.69,47.35353686732156,1.336463132678439,ARIMA,27.0
UK_ETS,GBP,2026-04-28,49.45,47.35353686732156,2.096463132678444,ARIMA,28.0
UK_ETS,GBP,2026-04-29,49.42,47.35353686732156,2.066463132678443,ARIMA,29.0
UK_ETS,GBP,2026-04-30,48.7,47.35353686732156,1.3464631326784442,ARIMA,30.0
California,USD,2026-03-20,29.71,32.33701962800839,-2.627019628008391,Autoregressive LightGBM,1.0
California,USD,2026-03-23,32.92,32.52851793674632,0.391482063253683,Autoregressive LightGBM,2.0
California,USD,2026-03-24,32.74,33.022847573146244,-0.2828475731462418,Autoregressive LightGBM,3.0
California,USD,2026-03-25,32.9,33.07261824511872,-0.1726182451187199,Autoregressive LightGBM,4.0
California,USD,2026-03-26,32.86,32.5373645211855,0.3226354788144974,Autoregressive LightGBM,5.0
California,USD,2026-03-27,32.44,33.01688300540336,-0.57688300540336,Autoregressive LightGBM,6.0
California,USD,2026-03-30,32.05,32.557270801856674,-0.5072708018566772,Autoregressive LightGBM,7.0
California,USD,2026-03-31,32.07,32.97674713307412,-0.90674713307412,Autoregressive LightGBM,8.0
California,USD,2026-04-01,31.87,33.03678928607453,-1.166789286074529,Autoregressive LightGBM,9.0
California,USD,2026-04-02,31.91,33.02612121551657,-1.1161212155165678,Autoregressive LightGBM,10.0
California,USD,2026-04-03,30.8,33.12114446768163,-2.32114446768163,Autoregressive LightGBM,11.0
California,USD,2026-04-06,31.24,32.99622237277505,-1.7562223727750528,Autoregressive LightGBM,12.0
California,USD,2026-04-07,32.06,33.13858800975722,-1.078588009757219,Autoregressive LightGBM,13.0
California,USD,2026-04-08,30.43,32.98226475174361,-2.552264751743607,Autoregressive LightGBM,14.0
California,USD,2026-04-09,30.6,32.99041526439394,-2.390415264393937,Autoregressive LightGBM,15.0
California,USD,2026-04-10,31.9,32.94280184835851,-1.0428018483585149,Autoregressive LightGBM,16.0
California,USD,2026-04-13,32.04,32.94280184835851,-0.9028018483585144,Autoregressive LightGBM,17.0
California,USD,2026-04-14,31.88,33.08195729530511,-1.2019572953051103,Autoregressive LightGBM,18.0
California,USD,2026-04-15,30.27,33.000975544372345,-2.730975544372346,Autoregressive LightGBM,19.0
California,USD,2026-04-16,33.39,32.96955019008282,0.42044980991718,Autoregressive LightGBM,20.0
California,USD,2026-04-17,30.97,32.96955019008282,-1.9995501900828216,Autoregressive LightGBM,21.0
California,USD,2026-04-20,31.43,32.96955019008282,-1.5395501900828208,Autoregressive LightGBM,22.0
California,USD,2026-04-21,31.08,32.96955019008282,-1.8895501900828224,Autoregressive LightGBM,23.0
California,USD,2026-04-22,33.12,32.999720064042656,0.1202799359573418,Autoregressive LightGBM,24.0
California,USD,2026-04-23,32.4,33.12104646510667,-0.7210464651066744,Autoregressive LightGBM,25.0
California,USD,2026-04-24,31.67,32.99617922420836,-1.32617922420836,Autoregressive LightGBM,26.0
California,USD,2026-04-27,31.59,33.12104646510667,-1.531046465106673,Autoregressive LightGBM,27.0
California,USD,2026-04-28,32.16,33.03428339891226,-0.8742833989122616,Autoregressive LightGBM,28.0
California,USD,2026-04-29,31.03,33.04352160902547,-2.0135216090254673,Autoregressive LightGBM,29.0
California,USD,2026-04-30,32.31,33.05418967958343,-0.7441896795834282,Autoregressive LightGBM,30.0
China_ETS,CNY,2026-03-20,116.17,106.40175160017333,9.768248399826687,Autoregressive LightGBM,1.0
China_ETS,CNY,2026-03-23,112.07,108.51647836496902,3.5535216350309753,Autoregressive LightGBM,2.0
China_ETS,CNY,2026-03-24,111.63,108.51647836496902,3.1135216350309776,Autoregressive LightGBM,3.0
China_ETS,CNY,2026-03-25,119.52,108.36874574988762,11.151254250112371,Autoregressive LightGBM,4.0
China_ETS,CNY,2026-03-26,109.83,108.288221849781,1.5417781502190024,Autoregressive LightGBM,5.0
China_ETS,CNY,2026-03-27,114.25,108.22617434554404,6.023825654455948,Autoregressive LightGBM,6.0
China_ETS,CNY,2026-03-30,112.04,108.99761994992652,3.04238005007349,Autoregressive LightGBM,7.0
China_ETS,CNY,2026-03-31,111.64,111.17897728908191,0.4610227109180869,Autoregressive LightGBM,8.0
China_ETS,CNY,2026-04-01,109.7,111.43624096425756,-1.7362409642575614,Autoregressive LightGBM,9.0
China_ETS,CNY,2026-04-02,114.0,111.7883978528772,2.2116021471227896,Autoregressive LightGBM,10.0
China_ETS,CNY,2026-04-03,111.41,112.03365198957351,-0.6236519895735171,Autoregressive LightGBM,11.0
China_ETS,CNY,2026-04-06,115.7,112.88943116053788,2.8105688394621353,Autoregressive LightGBM,12.0
China_ETS,CNY,2026-04-07,113.91,112.96386208656412,0.9461379134358764,Autoregressive LightGBM,13.0
China_ETS,CNY,2026-04-08,113.2,112.90299165531582,0.2970083446841869,Autoregressive LightGBM,14.0
China_ETS,CNY,2026-04-09,111.67,112.6342879507155,-0.9642879507155016,Autoregressive LightGBM,15.0
China_ETS,CNY,2026-04-10,118.32,110.3442547869997,7.975745213000295,Autoregressive LightGBM,16.0
China_ETS,CNY,2026-04-13,116.41,109.47719369843765,6.932806301562351,Autoregressive LightGBM,17.0
China_ETS,CNY,2026-04-14,112.4,109.77831069756068,2.6216893024393215,Autoregressive LightGBM,18.0
China_ETS,CNY,2026-04-15,110.55,108.56520086726536,1.9847991327346504,Autoregressive LightGBM,19.0
China_ETS,CNY,2026-04-16,109.14,108.62290912817642,0.5170908718235836,Autoregressive LightGBM,20.0
China_ETS,CNY,2026-04-17,117.76,105.9315556790324,11.828444320967606,Autoregressive LightGBM,21.0
China_ETS,CNY,2026-04-20,117.22,105.39920859020832,11.82079140979168,Autoregressive LightGBM,22.0
China_ETS,CNY,2026-04-21,117.66,105.33755838719512,12.322441612804866,Autoregressive LightGBM,23.0
China_ETS,CNY,2026-04-22,114.32,106.72751274920071,7.592487250799266,Autoregressive LightGBM,24.0
China_ETS,CNY,2026-04-23,117.04,106.81329451453614,10.226705485463867,Autoregressive LightGBM,25.0
China_ETS,CNY,2026-04-24,117.73,107.18512882937937,10.544871170620652,Autoregressive LightGBM,26.0
China_ETS,CNY,2026-04-27,114.67,107.35133784033044,7.318662159669572,Autoregressive LightGBM,27.0
China_ETS,CNY,2026-04-28,113.89,107.35133784033044,6.53866215966957,Autoregressive LightGBM,28.0
China_ETS,CNY,2026-04-29,112.19,107.25496811738915,4.935031882610829,Autoregressive LightGBM,29.0
China_ETS,CNY,2026-04-30,116.23,107.70622867248402,8.523771327515988,Autoregressive LightGBM,30.0
EU_ETS,EUR,2026-03-20,79.79,82.34336628580644,-2.553366285806433,Autoregressive LightGBM,1.0
EU_ETS,EUR,2026-03-23,82.39,82.80438563261889,-0.4143856326188881,Autoregressive LightGBM,2.0
EU_ETS,EUR,2026-03-24,79.94,83.059718932541,-3.119718932541005,Autoregressive LightGBM,3.0
EU_ETS,EUR,2026-03-25,82.85,82.71466373879625,0.1353362612037472,Autoregressive LightGBM,4.0
EU_ETS,EUR,2026-03-26,85.07,82.2455808480374,2.824419151962587,Autoregressive LightGBM,5.0
EU_ETS,EUR,2026-03-27,85.15,82.23109991101084,2.9189000889891616,Autoregressive LightGBM,6.0
EU_ETS,EUR,2026-03-30,82.2,81.53769710277896,0.6623028972210392,Autoregressive LightGBM,7.0
EU_ETS,EUR,2026-03-31,84.87,81.47320041963674,3.3967995803632647,Autoregressive LightGBM,8.0
EU_ETS,EUR,2026-04-01,83.4,81.42053131843728,1.9794686815627216,Autoregressive LightGBM,9.0
EU_ETS,EUR,2026-04-02,86.74,81.53903163405175,5.200968365948242,Autoregressive LightGBM,10.0
EU_ETS,EUR,2026-04-03,83.6,81.58090060731321,2.0190993926867833,Autoregressive LightGBM,11.0
EU_ETS,EUR,2026-04-06,77.98,81.17311633564634,-3.1931163356463372,Autoregressive LightGBM,12.0
EU_ETS,EUR,2026-04-07,85.94,81.529546259175,4.410453740824991,Autoregressive LightGBM,13.0
EU_ETS,EUR,2026-04-08,83.12,81.58494822048921,1.5350517795107947,Autoregressive LightGBM,14.0
EU_ETS,EUR,2026-04-09,83.55,81.43660870339694,2.113391296603055,Autoregressive LightGBM,15.0
EU_ETS,EUR,2026-04-10,84.88,81.39452389835469,3.485476101645304,Autoregressive LightGBM,16.0
EU_ETS,EUR,2026-04-13,81.34,81.93862054779483,-0.5986205477948232,Autoregressive LightGBM,17.0
EU_ETS,EUR,2026-04-14,84.49,81.93862054779483,2.5513794522051683,Autoregressive LightGBM,18.0
EU_ETS,EUR,2026-04-15,85.51,81.89719811495777,3.6128018850422303,Autoregressive LightGBM,19.0
EU_ETS,EUR,2026-04-16,85.19,81.89719811495777,3.2928018850422234,Autoregressive LightGBM,20.0
EU_ETS,EUR,2026-04-17,83.2,81.93906708821923,1.2609329117807704,Autoregressive LightGBM,21.0
EU_ETS,EUR,2026-04-20,86.71,81.46784335646984,5.242156643530151,Autoregressive LightGBM,22.0
EU_ETS,EUR,2026-04-21,82.54,81.46784335646984,1.072156643530164,Autoregressive LightGBM,23.0
EU_ETS,EUR,2026-04-22,83.35,81.4462925923572,1.9037074076427984,Autoregressive LightGBM,24.0
EU_ETS,EUR,2026-04-23,84.42,81.4462925923572,2.973707407642806,Autoregressive LightGBM,25.0
EU_ETS,EUR,2026-04-24,85.38,81.40382151980828,3.97617848019172,Autoregressive LightGBM,26.0
EU_ETS,EUR,2026-04-27,84.19,81.16974151150265,3.0202584884973476,Autoregressive LightGBM,27.0
EU_ETS,EUR,2026-04-28,87.57,81.16974151150265,6.400258488497343,Autoregressive LightGBM,28.0
EU_ETS,EUR,2026-04-29,85.59,81.13469530655982,4.455304693440183,Autoregressive LightGBM,29.0
EU_ETS,EUR,2026-04-30,85.16,81.04510101339893,4.114898986601062,Autoregressive LightGBM,30.0
RGGI,USD,2026-03-20,19.76,20.32732825254593,-0.5673282525459271,Autoregressive LightGBM,1.0
RGGI,USD,2026-03-23,21.08,20.28828061784295,0.7917193821570478,Autoregressive LightGBM,2.0
RGGI,USD,2026-03-24,19.66,20.312062577991338,-0.6520625779913374,Autoregressive LightGBM,3.0
RGGI,USD,2026-03-25,20.8,20.362205861450793,0.4377941385492079,Autoregressive LightGBM,4.0
RGGI,USD,2026-03-26,20.28,20.357915179794357,-0.0779151797943562,Autoregressive LightGBM,5.0
RGGI,USD,2026-03-27,19.71,20.377910566320423,-0.6679105663204226,Autoregressive LightGBM,6.0
RGGI,USD,2026-03-30,19.48,20.345830695318096,-0.8658306953180954,Autoregressive LightGBM,7.0
RGGI,USD,2026-03-31,19.72,20.356860540326853,-0.6368605403268539,Autoregressive LightGBM,8.0
RGGI,USD,2026-04-01,20.27,20.356860540326853,-0.0868605403268532,Autoregressive LightGBM,9.0
RGGI,USD,2026-04-02,19.61,20.352569858670417,-0.7425698586704179,Autoregressive LightGBM,10.0
RGGI,USD,2026-04-03,20.85,20.352569858670417,0.4974301413295841,Autoregressive LightGBM,11.0
RGGI,USD,2026-04-06,19.95,20.362205861450793,-0.4122058614507935,Autoregressive LightGBM,12.0
RGGI,USD,2026-04-07,20.4,20.368164119633853,0.0318358803661453,Autoregressive LightGBM,13.0
RGGI,USD,2026-04-08,20.36,20.368164119633853,-0.0081641196338537,Autoregressive LightGBM,14.0
RGGI,USD,2026-04-09,20.87,20.363873437977414,0.5061265620225832,Autoregressive LightGBM,15.0
RGGI,USD,2026-04-10,19.82,20.363873437977414,-0.5438734379774175,Autoregressive LightGBM,16.0
RGGI,USD,2026-04-13,20.09,20.368164119633853,-0.2781641196338533,Autoregressive LightGBM,17.0
RGGI,USD,2026-04-14,19.34,20.368164119633853,-1.0281641196338531,Autoregressive LightGBM,18.0
RGGI,USD,2026-04-15,20.08,20.368164119633853,-0.2881641196338549,Autoregressive LightGBM,19.0
RGGI,USD,2026-04-16,20.61,20.363873437977414,0.2461265620225816,Autoregressive LightGBM,20.0
RGGI,USD,2026-04-17,20.14,20.363873437977414,-0.2238734379774172,Autoregressive LightGBM,21.0
RGGI,USD,2026-04-20,21.21,20.368164119633853,0.8418358803661476,Autoregressive LightGBM,22.0
RGGI,USD,2026-04-21,20.28,20.368164119633853,-0.088164119633852,Autoregressive LightGBM,23.0
RGGI,USD,2026-04-22,19.75,20.368164119633853,-0.6181641196338532,Autoregressive LightGBM,24.0
RGGI,USD,2026-04-23,20.24,20.363873437977414,-0.1238734379774193,Autoregressive LightGBM,25.0
RGGI,USD,2026-04-24,19.29,20.363873437977414,-1.0738734379774186,Autoregressive LightGBM,26.0
RGGI,USD,2026-04-27,19.61,20.356860540326853,-0.7468605403268533,Autoregressive LightGBM,27.0
RGGI,USD,2026-04-28,19.4,20.356860540326853,-0.9568605403268542,Autoregressive LightGBM,28.0
RGGI,USD,2026-04-29,20.01,20.356860540326853,-0.3468605403268512,Autoregressive LightGBM,29.0
RGGI,USD,2026-04-30,19.97,20.352569858670417,-0.3825698586704185,Autoregressive LightGBM,30.0
UK_ETS,GBP,2026-03-20,49.75,47.61347544673466,2.136524553265339,Autoregressive LightGBM,1.0
UK_ETS,GBP,2026-03-23,48.7,47.84620288653466,0.8537971134653404,Autoregressive LightGBM,2.0
UK_ETS,GBP,2026-03-24,48.03,48.80795205401415,-0.7779520540141505,Autoregressive LightGBM,3.0
UK_ETS,GBP,2026-03-25,47.99,48.89293145550336,-0.9029314555033564,Autoregressive LightGBM,4.0
UK_ETS,GBP,2026-03-26,47.64,48.048495753503,-0.4084957535029971,Autoregressive LightGBM,5.0
UK_ETS,GBP,2026-03-27,47.14,47.89073719250426,-0.7507371925042605,Autoregressive LightGBM,6.0
UK_ETS,GBP,2026-03-30,51.3,48.3394078634492,2.960592136550801,Autoregressive LightGBM,7.0
UK_ETS,GBP,2026-03-31,50.89,48.3394078634492,2.5505921365508044,Autoregressive LightGBM,8.0
UK_ETS,GBP,2026-04-01,47.8,48.279165801607675,-0.4791658016076781,Autoregressive LightGBM,9.0
UK_ETS,GBP,2026-04-02,46.74,48.2932234160356,-1.5532234160355998,Autoregressive LightGBM,10.0
UK_ETS,GBP,2026-04-03,49.08,48.2932234160356,0.7867765839643965,Autoregressive LightGBM,11.0
UK_ETS,GBP,2026-04-06,48.82,48.00369007366,0.8163099263400042,Autoregressive LightGBM,12.0
UK_ETS,GBP,2026-04-07,49.82,48.00369007366,1.816309926340004,Autoregressive LightGBM,13.0
UK_ETS,GBP,2026-04-08,50.14,47.96362182092989,2.176378179070113,Autoregressive LightGBM,14.0
UK_ETS,GBP,2026-04-09,47.71,47.977679435357814,-0.2676794353578131,Autoregressive LightGBM,15.0
UK_ETS,GBP,2026-04-10,50.77,48.35080007003183,2.419199929968173,Autoregressive LightGBM,16.0
UK_ETS,GBP,2026-04-13,48.86,48.598000660395435,0.2619993396045643,Autoregressive LightGBM,17.0
UK_ETS,GBP,2026-04-14,50.09,48.666048650388426,1.4239513496115777,Autoregressive LightGBM,18.0
UK_ETS,GBP,2026-04-15,49.05,48.68292522644495,0.3670747735550463,Autoregressive LightGBM,19.0
UK_ETS,GBP,2026-04-16,50.57,48.69698284087288,1.873017159127123,Autoregressive LightGBM,20.0
UK_ETS,GBP,2026-04-17,46.62,48.660211821197656,-2.0402118211976585,Autoregressive LightGBM,21.0
UK_ETS,GBP,2026-04-20,50.51,48.375060736433426,2.1349392635665723,Autoregressive LightGBM,22.0
UK_ETS,GBP,2026-04-21,48.6,48.25668794589802,0.3433120541019789,Autoregressive LightGBM,23.0
UK_ETS,GBP,2026-04-22,49.76,48.106813401198,1.6531865988019945,Autoregressive LightGBM,24.0
UK_ETS,GBP,2026-04-23,51.28,48.080118435251414,3.199881564748587,Autoregressive LightGBM,25.0
UK_ETS,GBP,2026-04-24,48.76,48.080118435251414,0.6798815647485839,Autoregressive LightGBM,26.0
UK_ETS,GBP,2026-04-27,48.69,48.21832221558884,0.4716777844111561,Autoregressive LightGBM,27.0
UK_ETS,GBP,2026-04-28,49.45,48.25941179114001,1.1905882088599924,Autoregressive LightGBM,28.0
UK_ETS,GBP,2026-04-29,49.42,48.39740640553077,1.0225935944692353,Autoregressive LightGBM,29.0
UK_ETS,GBP,2026-04-30,48.7,48.354895359189406,0.3451046408105966,Autoregressive LightGBM,30.0
California,USD,2026-03-20,29.71,31.74,,Naive Persistence,
California,USD,2026-03-23,32.92,31.74,,Naive Persistence,
California,USD,2026-03-24,32.74,31.74,,Naive Persistence,
California,USD,2026-03-25,32.9,31.74,,Naive Persistence,
California,USD,2026-03-26,32.86,31.74,,Naive Persistence,
California,USD,2026-03-27,32.44,31.74,,Naive Persistence,
California,USD,2026-03-30,32.05,31.74,,Naive Persistence,
California,USD,2026-03-31,32.07,31.74,,Naive Persistence,
California,USD,2026-04-01,31.87,31.74,,Naive Persistence,
California,USD,2026-04-02,31.91,31.74,,Naive Persistence,
California,USD,2026-04-03,30.8,31.74,,Naive Persistence,
California,USD,2026-04-06,31.24,31.74,,Naive Persistence,
California,USD,2026-04-07,32.06,31.74,,Naive Persistence,
California,USD,2026-04-08,30.43,31.74,,Naive Persistence,
California,USD,2026-04-09,30.6,31.74,,Naive Persistence,
California,USD,2026-04-10,31.9,31.74,,Naive Persistence,
California,USD,2026-04-13,32.04,31.74,,Naive Persistence,
California,USD,2026-04-14,31.88,31.74,,Naive Persistence,
California,USD,2026-04-15,30.27,31.74,,Naive Persistence,
California,USD,2026-04-16,33.39,31.74,,Naive Persistence,
California,USD,2026-04-17,30.97,31.74,,Naive Persistence,
California,USD,2026-04-20,31.43,31.74,,Naive Persistence,
California,USD,2026-04-21,31.08,31.74,,Naive Persistence,
California,USD,2026-04-22,33.12,31.74,,Naive Persistence,
California,USD,2026-04-23,32.4,31.74,,Naive Persistence,
California,USD,2026-04-24,31.67,31.74,,Naive Persistence,
California,USD,2026-04-27,31.59,31.74,,Naive Persistence,
California,USD,2026-04-28,32.16,31.74,,Naive Persistence,
California,USD,2026-04-29,31.03,31.74,,Naive Persistence,
California,USD,2026-04-30,32.31,31.74,,Naive Persistence,
China_ETS,CNY,2026-03-20,116.17,110.05,,Naive Persistence,
China_ETS,CNY,2026-03-23,112.07,110.05,,Naive Persistence,
China_ETS,CNY,2026-03-24,111.63,110.05,,Naive Persistence,
China_ETS,CNY,2026-03-25,119.52,110.05,,Naive Persistence,
China_ETS,CNY,2026-03-26,109.83,110.05,,Naive Persistence,
China_ETS,CNY,2026-03-27,114.25,110.05,,Naive Persistence,
China_ETS,CNY,2026-03-30,112.04,110.05,,Naive Persistence,
China_ETS,CNY,2026-03-31,111.64,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-01,109.7,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-02,114.0,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-03,111.41,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-06,115.7,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-07,113.91,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-08,113.2,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-09,111.67,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-10,118.32,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-13,116.41,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-14,112.4,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-15,110.55,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-16,109.14,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-17,117.76,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-20,117.22,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-21,117.66,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-22,114.32,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-23,117.04,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-24,117.73,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-27,114.67,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-28,113.89,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-29,112.19,110.05,,Naive Persistence,
China_ETS,CNY,2026-04-30,116.23,110.05,,Naive Persistence,
EU_ETS,EUR,2026-03-20,79.79,84.32,,Naive Persistence,
EU_ETS,EUR,2026-03-23,82.39,84.32,,Naive Persistence,
EU_ETS,EUR,2026-03-24,79.94,84.32,,Naive Persistence,
EU_ETS,EUR,2026-03-25,82.85,84.32,,Naive Persistence,
EU_ETS,EUR,2026-03-26,85.07,84.32,,Naive Persistence,
EU_ETS,EUR,2026-03-27,85.15,84.32,,Naive Persistence,
EU_ETS,EUR,2026-03-30,82.2,84.32,,Naive Persistence,
EU_ETS,EUR,2026-03-31,84.87,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-01,83.4,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-02,86.74,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-03,83.6,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-06,77.98,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-07,85.94,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-08,83.12,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-09,83.55,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-10,84.88,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-13,81.34,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-14,84.49,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-15,85.51,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-16,85.19,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-17,83.2,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-20,86.71,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-21,82.54,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-22,83.35,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-23,84.42,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-24,85.38,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-27,84.19,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-28,87.57,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-29,85.59,84.32,,Naive Persistence,
EU_ETS,EUR,2026-04-30,85.16,84.32,,Naive Persistence,
RGGI,USD,2026-03-20,19.76,19.76,,Naive Persistence,
RGGI,USD,2026-03-23,21.08,19.76,,Naive Persistence,
RGGI,USD,2026-03-24,19.66,19.76,,Naive Persistence,
RGGI,USD,2026-03-25,20.8,19.76,,Naive Persistence,
RGGI,USD,2026-03-26,20.28,19.76,,Naive Persistence,
RGGI,USD,2026-03-27,19.71,19.76,,Naive Persistence,
RGGI,USD,2026-03-30,19.48,19.76,,Naive Persistence,
RGGI,USD,2026-03-31,19.72,19.76,,Naive Persistence,
RGGI,USD,2026-04-01,20.27,19.76,,Naive Persistence,
RGGI,USD,2026-04-02,19.61,19.76,,Naive Persistence,
RGGI,USD,2026-04-03,20.85,19.76,,Naive Persistence,
RGGI,USD,2026-04-06,19.95,19.76,,Naive Persistence,
RGGI,USD,2026-04-07,20.4,19.76,,Naive Persistence,
RGGI,USD,2026-04-08,20.36,19.76,,Naive Persistence,
RGGI,USD,2026-04-09,20.87,19.76,,Naive Persistence,
RGGI,USD,2026-04-10,19.82,19.76,,Naive Persistence,
RGGI,USD,2026-04-13,20.09,19.76,,Naive Persistence,
RGGI,USD,2026-04-14,19.34,19.76,,Naive Persistence,
RGGI,USD,2026-04-15,20.08,19.76,,Naive Persistence,
RGGI,USD,2026-04-16,20.61,19.76,,Naive Persistence,
RGGI,USD,2026-04-17,20.14,19.76,,Naive Persistence,
RGGI,USD,2026-04-20,21.21,19.76,,Naive Persistence,
RGGI,USD,2026-04-21,20.28,19.76,,Naive Persistence,
RGGI,USD,2026-04-22,19.75,19.76,,Naive Persistence,
RGGI,USD,2026-04-23,20.24,19.76,,Naive Persistence,
RGGI,USD,2026-04-24,19.29,19.76,,Naive Persistence,
RGGI,USD,2026-04-27,19.61,19.76,,Naive Persistence,
RGGI,USD,2026-04-28,19.4,19.76,,Naive Persistence,
RGGI,USD,2026-04-29,20.01,19.76,,Naive Persistence,
RGGI,USD,2026-04-30,19.97,19.76,,Naive Persistence,
UK_ETS,GBP,2026-03-20,49.75,46.86,,Naive Persistence,
UK_ETS,GBP,2026-03-23,48.7,46.86,,Naive Persistence,
UK_ETS,GBP,2026-03-24,48.03,46.86,,Naive Persistence,
UK_ETS,GBP,2026-03-25,47.99,46.86,,Naive Persistence,
UK_ETS,GBP,2026-03-26,47.64,46.86,,Naive Persistence,
UK_ETS,GBP,2026-03-27,47.14,46.86,,Naive Persistence,
UK_ETS,GBP,2026-03-30,51.3,46.86,,Naive Persistence,
UK_ETS,GBP,2026-03-31,50.89,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-01,47.8,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-02,46.74,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-03,49.08,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-06,48.82,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-07,49.82,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-08,50.14,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-09,47.71,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-10,50.77,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-13,48.86,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-14,50.09,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-15,49.05,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-16,50.57,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-17,46.62,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-20,50.51,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-21,48.6,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-22,49.76,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-23,51.28,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-24,48.76,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-27,48.69,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-28,49.45,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-29,49.42,46.86,,Naive Persistence,
UK_ETS,GBP,2026-04-30,48.7,46.86,,Naive Persistence,
California,USD,2026-03-20,29.71,32.673104301161544,,Direct LightGBM,
California,USD,2026-03-23,32.92,32.54972542196002,,Direct LightGBM,
