market,currency,date,actual_price,predicted_price,error,model_name,horizon_step
RGGI,USD,2026-03-26,20.28,20.12690776654037,0.1530922334596312,Exponential Smoothing,5
RGGI,USD,2026-03-27,19.71,20.126010361953863,-0.41601036195386243,Exponential Smoothing,6
RGGI,USD,2026-03-30,19.48,20.125112957367357,-0.6451129573673562,Exponential Smoothing,7
RGGI,USD,2026-03-31,19.72,20.12421555278085,-0.4042155527808511,Exponential Smoothing,8
RGGI,USD,2026-04-01,20.27,20.123318148194343,0.1466818518056563,Exponential Smoothing,9
RGGI,USD,2026-04-02,19.61,20.122420743607837,-0.5124207436078372,Exponential Smoothing,10
RGGI,USD,2026-04-03,20.85,20.12152333902133,0.7284766609786715,Exponential Smoothing,11
RGGI,USD,2026-04-06,19.95,20.120625934434823,-0.170625934434824,Exponential Smoothing,12
RGGI,USD,2026-04-07,20.4,20.119728529848317,0.28027147015168197,Exponential Smoothing,13
RGGI,USD,2026-04-08,20.36,20.11883112526181,0.2411688747381895,Exponential Smoothing,14
RGGI,USD,2026-04-09,20.87,20.117933720675303,0.7520662793246977,Exponential Smoothing,15
RGGI,USD,2026-04-10,19.82,20.117036316088797,-0.2970363160887963,Exponential Smoothing,16
RGGI,USD,2026-04-13,20.09,20.11613891150229,-0.026138911502290085,Exponential Smoothing,17
RGGI,USD,2026-04-14,19.34,20.115241506915783,-0.7752415069157834,Exponential Smoothing,18
RGGI,USD,2026-04-15,20.08,20.114344102329277,-0.034344102329278314,Exponential Smoothing,19
RGGI,USD,2026-04-16,20.61,20.11344669774277,0.4965533022572295,Exponential Smoothing,20
RGGI,USD,2026-04-17,20.14,20.112549293156267,0.02745070684373374,Exponential Smoothing,21
RGGI,USD,2026-04-20,21.21,20.11165188856976,1.0983481114302407,Exponential Smoothing,22
RGGI,USD,2026-04-21,20.28,20.110754483983253,0.16924551601674764,Exponential Smoothing,23
RGGI,USD,2026-04-22,19.75,20.109857079396747,-0.3598570793967468,Exponential Smoothing,24
RGGI,USD,2026-04-23,20.24,20.10895967481024,0.13104032518975828,Exponential Smoothing,25
RGGI,USD,2026-04-24,19.29,20.108062270223733,-0.8180622702237343,Exponential Smoothing,26
RGGI,USD,2026-04-27,19.61,20.107164865637227,-0.4971648656372274,Exponential Smoothing,27
RGGI,USD,2026-04-28,19.4,20.10626746105072,-0.7062674610507216,Exponential Smoothing,28
RGGI,USD,2026-04-29,20.01,20.105370056464213,-0.09537005646421193,Exponential Smoothing,29
RGGI,USD,2026-04-30,19.97,20.104472651877707,-0.13447265187770796,Exponential Smoothing,30
RGGI,USD,2026-03-20,19.76,20.22070840729121,-0.4607084072912073,Best ARIMA,1
RGGI,USD,2026-03-23,21.08,20.19952842227897,0.8804715777210284,Best ARIMA,2
RGGI,USD,2026-03-24,19.66,20.20050212225496,-0.54050212225496,Best ARIMA,3
RGGI,USD,2026-03-25,20.8,20.200457358689608,0.5995426413103928,Best ARIMA,4
RGGI,USD,2026-03-26,20.28,20.2004594165892,0.07954058341080028,Best ARIMA,5
RGGI,USD,2026-03-27,19.71,20.20045932198211,-0.49045932198210807,Best ARIMA,6
RGGI,USD,2026-03-30,19.48,20.200459326331448,-0.7204593263314472,Best ARIMA,7
RGGI,USD,2026-03-31,19.72,20.200459326131497,-0.48045932613149844,Best ARIMA,8
RGGI,USD,2026-04-01,20.27,20.200459326140688,0.0695406738593114,Best ARIMA,9
RGGI,USD,2026-04-02,19.61,20.200459326140265,-0.590459326140266,Best ARIMA,10
RGGI,USD,2026-04-03,20.85,20.200459326140283,0.6495406738597183,Best ARIMA,11
RGGI,USD,2026-04-06,19.95,20.200459326140283,-0.2504593261402839,Best ARIMA,12
RGGI,USD,2026-04-07,20.4,20.200459326140283,0.1995406738597154,Best ARIMA,13
RGGI,USD,2026-04-08,20.36,20.200459326140283,0.15954067385971626,Best ARIMA,14
RGGI,USD,2026-04-09,20.87,20.200459326140283,0.6695406738597178,Best ARIMA,15
RGGI,USD,2026-04-10,19.82,20.200459326140283,-0.3804593261402829,Best ARIMA,16
RGGI,USD,2026-04-13,20.09,20.200459326140283,-0.11045932614028331,Best ARIMA,17
RGGI,USD,2026-04-14,19.34,20.200459326140283,-0.8604593261402833,Best ARIMA,18
RGGI,USD,2026-04-15,20.08,20.200459326140283,-0.12045932614028487,Best ARIMA,19
RGGI,USD,2026-04-16,20.61,20.200459326140283,0.40954067385971626,Best ARIMA,20
RGGI,USD,2026-04-17,20.14,20.200459326140283,-0.0604593261402826,Best ARIMA,21
RGGI,USD,2026-04-20,21.21,20.200459326140283,1.0095406738597177,Best ARIMA,22
RGGI,USD,2026-04-21,20.28,20.200459326140283,0.07954067385971797,Best ARIMA,23
RGGI,USD,2026-04-22,19.75,20.200459326140283,-0.45045932614028317,Best ARIMA,24
RGGI,USD,2026-04-23,20.24,20.200459326140283,0.03954067385971527,Best ARIMA,25
RGGI,USD,2026-04-24,19.29,20.200459326140283,-0.910459326140284,Best ARIMA,26
RGGI,USD,2026-04-27,19.61,20.200459326140283,-0.5904593261402837,Best ARIMA,27
RGGI,USD,2026-04-28,19.4,20.200459326140283,-0.8004593261402846,Best ARIMA,28
RGGI,USD,2026-04-29,20.01,20.200459326140283,-0.1904593261402816,Best ARIMA,29
RGGI,USD,2026-04-30,19.97,20.200459326140283,-0.2304593261402843,Best ARIMA,30
UK_ETS,GBP,2026-03-20,49.75,46.86,2.8900000000000006,Naive Persistence,1
UK_ETS,GBP,2026-03-23,48.7,46.86,1.8400000000000034,Naive Persistence,2
UK_ETS,GBP,2026-03-24,48.03,46.86,1.1700000000000017,Naive Persistence,3
UK_ETS,GBP,2026-03-25,47.99,46.86,1.1300000000000026,Naive Persistence,4
UK_ETS,GBP,2026-03-26,47.64,46.86,0.7800000000000011,Naive Persistence,5
UK_ETS,GBP,2026-03-27,47.14,46.86,0.28000000000000114,Naive Persistence,6
UK_ETS,GBP,2026-03-30,51.3,46.86,4.439999999999998,Naive Persistence,7
UK_ETS,GBP,2026-03-31,50.89,46.86,4.030000000000001,Naive Persistence,8
UK_ETS,GBP,2026-04-01,47.8,46.86,0.9399999999999977,Naive Persistence,9
UK_ETS,GBP,2026-04-02,46.74,46.86,-0.11999999999999744,Naive Persistence,10
UK_ETS,GBP,2026-04-03,49.08,46.86,2.219999999999999,Naive Persistence,11
UK_ETS,GBP,2026-04-06,48.82,46.86,1.9600000000000009,Naive Persistence,12
UK_ETS,GBP,2026-04-07,49.82,46.86,2.960000000000001,Naive Persistence,13
UK_ETS,GBP,2026-04-08,50.14,46.86,3.280000000000001,Naive Persistence,14
UK_ETS,GBP,2026-04-09,47.71,46.86,0.8500000000000014,Naive Persistence,15
UK_ETS,GBP,2026-04-10,50.77,46.86,3.9100000000000037,Naive Persistence,16
UK_ETS,GBP,2026-04-13,48.86,46.86,2.0,Naive Persistence,17
UK_ETS,GBP,2026-04-14,50.09,46.86,3.230000000000004,Naive Persistence,18
UK_ETS,GBP,2026-04-15,49.05,46.86,2.1899999999999977,Naive Persistence,19
UK_ETS,GBP,2026-04-16,50.57,46.86,3.710000000000001,Naive Persistence,20
UK_ETS,GBP,2026-04-17,46.62,46.86,-0.240000000000002,Naive Persistence,21
UK_ETS,GBP,2026-04-20,50.51,46.86,3.6499999999999986,Naive Persistence,22
UK_ETS,GBP,2026-04-21,48.6,46.86,1.740000000000002,Naive Persistence,23
UK_ETS,GBP,2026-04-22,49.76,46.86,2.8999999999999986,Naive Persistence,24
UK_ETS,GBP,2026-04-23,51.28,46.86,4.420000000000002,Naive Persistence,25
UK_ETS,GBP,2026-04-24,48.76,46.86,1.8999999999999986,Naive Persistence,26
UK_ETS,GBP,2026-04-27,48.69,46.86,1.8299999999999983,Naive Persistence,27
UK_ETS,GBP,2026-04-28,49.45,46.86,2.5900000000000034,Naive Persistence,28
UK_ETS,GBP,2026-04-29,49.42,46.86,2.5600000000000023,Naive Persistence,29
UK_ETS,GBP,2026-04-30,48.7,46.86,1.8400000000000034,Naive Persistence,30
UK_ETS,GBP,2026-03-20,49.75,48.00469489175799,1.7453051082420075,Exponential Smoothing,1
UK_ETS,GBP,2026-03-23,48.7,48.052132973980655,0.6478670260193482,Exponential Smoothing,2
UK_ETS,GBP,2026-03-24,48.03,48.09957105620331,-0.0695710562033085,Exponential Smoothing,3
UK_ETS,GBP,2026-03-25,47.99,48.147009138425965,-0.15700913842596265,Exponential Smoothing,4
UK_ETS,GBP,2026-03-26,47.64,48.19444722064862,-0.5544472206486191,Exponential Smoothing,5
UK_ETS,GBP,2026-03-27,47.14,48.24188530287128,-1.1018853028712812,Exponential Smoothing,6
UK_ETS,GBP,2026-03-30,51.3,48.28932338509394,3.0106766149060604,Exponential Smoothing,7
UK_ETS,GBP,2026-03-31,50.89,48.33676146731659,2.553238532683409,Exponential Smoothing,8
UK_ETS,GBP,2026-04-01,47.8,48.384199549539254,-0.5841995495392567,Exponential Smoothing,9
UK_ETS,GBP,2026-04-02,46.74,48.43163763176191,-1.6916376317619068,Exponential Smoothing,10
UK_ETS,GBP,2026-04-03,49.08,48.479075713984564,0.6009242860154345,Exponential Smoothing,11
UK_ETS,GBP,2026-04-06,48.82,48.52651379620722,0.29348620379278145,Exponential Smoothing,12
UK_ETS,GBP,2026-04-07,49.82,48.57395187842988,1.2460481215701193,Exponential Smoothing,13
UK_ETS,GBP,2026-04-08,50.14,48.621389960652536,1.5186100393474646,Exponential Smoothing,14
UK_ETS,GBP,2026-04-09,47.71,48.66882804287519,-0.9588280428751901,Exponential Smoothing,15
UK_ETS,GBP,2026-04-10,50.77,48.71626612509785,2.05373387490215,Exponential Smoothing,16
UK_ETS,GBP,2026-04-13,48.86,48.76370420732051,0.0962957926794914,Exponential Smoothing,17
UK_ETS,GBP,2026-04-14,50.09,48.81114228954316,1.2788577104568404,Exponential Smoothing,18
UK_ETS,GBP,2026-04-15,49.05,48.85858037176582,0.19141962823417913,Exponential Smoothing,19
UK_ETS,GBP,2026-04-16,50.57,48.90601845398848,1.6639815460115202,Exponential Smoothing,20
UK_ETS,GBP,2026-04-17,46.62,48.953456536211135,-2.3334565362111377,Exponential Smoothing,21
UK_ETS,GBP,2026-04-20,50.51,49.00089461843379,1.5091053815662079,Exponential Smoothing,22
UK_ETS,GBP,2026-04-21,48.6,49.04833270065645,-0.4483327006564508,Exponential Smoothing,23
UK_ETS,GBP,2026-04-22,49.76,49.09577078287911,0.6642292171208908,Exponential Smoothing,24
UK_ETS,GBP,2026-04-23,51.28,49.14320886510176,2.136791134898239,Exponential Smoothing,25
UK_ETS,GBP,2026-04-24,48.76,49.19064694732442,-0.4306469473244192,Exponential Smoothing,26
UK_ETS,GBP,2026-04-27,48.69,49.23808502954708,-0.5480850295470816,Exponential Smoothing,27
UK_ETS,GBP,2026-04-28,49.45,49.285523111769734,0.16447688823026851,Exponential Smoothing,28
UK_ETS,GBP,2026-04-29,49.42,49.33296119399239,0.08703880600761238,Exponential Smoothing,29
UK_ETS,GBP,2026-04-30,48.7,49.38039927621505,-0.6803992762150486,Exponential Smoothing,30
UK_ETS,GBP,2026-03-20,49.75,47.84121594419095,1.9087840558090505,Best ARIMA,1
UK_ETS,GBP,2026-03-23,48.7,47.83924839392567,0.8607516060743308,Best ARIMA,2
UK_ETS,GBP,2026-03-24,48.03,47.56754196004806,0.46245803995194024,Best ARIMA,3
UK_ETS,GBP,2026-03-25,47.99,47.255611723080975,0.7343882769190273,Best ARIMA,4
UK_ETS,GBP,2026-03-26,47.64,47.19129815046623,0.44870184953376935,Best ARIMA,5
UK_ETS,GBP,2026-03-27,47.14,47.41084710924184,-0.2708471092418421,Best ARIMA,6
UK_ETS,GBP,2026-03-30,51.3,47.50418879458653,3.7958112054134645,Best ARIMA,7
UK_ETS,GBP,2026-03-31,50.89,47.45704249287403,3.4329575071259697,Best ARIMA,8
UK_ETS,GBP,2026-04-01,47.8,47.40051997547513,0.39948002452486975,Best ARIMA,9
UK_ETS,GBP,2026-04-02,46.74,47.376199511676056,-0.6361995116760539,Best ARIMA,10
UK_ETS,GBP,2026-04-03,49.08,47.39161618554289,1.6883838144571115,Best ARIMA,11
UK_ETS,GBP,2026-04-06,48.82,47.420326011180435,1.3996739888195648,Best ARIMA,12
UK_ETS,GBP,2026-04-07,49.82,47.42333339572796,2.396666604272042,Best ARIMA,13
UK_ETS,GBP,2026-04-08,50.14,47.41171074517801,2.7282892548219877,Best ARIMA,14
UK_ETS,GBP,2026-04-09,47.71,47.404816157352684,0.3051838426473168,Best ARIMA,15
UK_ETS,GBP,2026-04-10,50.77,47.4052845920793,3.3647154079207056,Best ARIMA,16
UK_ETS,GBP,2026-04-13,48.86,47.40934835213239,1.450651647867609,Best ARIMA,17
UK_ETS,GBP,2026-04-14,50.09,47.41200788577664,2.6779921142233647,Best ARIMA,18
UK_ETS,GBP,2026-04-15,49.05,47.41097667409795,1.6390233259020448,Best ARIMA,19
UK_ETS,GBP,2026-04-16,50.57,47.40915954790273,3.1608404520972684,Best ARIMA,20
UK_ETS,GBP,2026-04-17,46.62,47.40872801480472,-0.7887280148047253,Best ARIMA,21
UK_ETS,GBP,2026-04-20,50.51,47.40927564387033,3.1007243561296676,Best ARIMA,22
UK_ETS,GBP,2026-04-21,48.6,47.40985510124053,1.1901448987594705,Best ARIMA,23
UK_ETS,GBP,2026-04-22,49.76,47.40994959996722,2.350050400032778,Best ARIMA,24
UK_ETS,GBP,2026-04-23,51.28,47.40966509687326,3.8703349031267393,Best ARIMA,25
UK_ETS,GBP,2026-04-24,48.76,47.409465785942906,1.3505342140570917,Best ARIMA,26
UK_ETS,GBP,2026-04-27,48.69,47.40950166336902,1.280498336630977,Best ARIMA,27
UK_ETS,GBP,2026-04-28,49.45,47.40961345153534,2.04038654846466,Best ARIMA,28
UK_ETS,GBP,2026-04-29,49.42,47.409664993758476,2.010335006241526,Best ARIMA,29
UK_ETS,GBP,2026-04-30,48.7,47.409640172793914,1.290359827206089,Best ARIMA,30
California,USD,2026-03-20,29.71,32.673104301161544,-2.963104301161543,Direct LightGBM,1
California,USD,2026-03-23,32.92,32.54972542196002,0.3702745780399823,Direct LightGBM,2
California,USD,2026-03-24,32.74,32.62524256300682,0.1147574369931803,Direct LightGBM,3
California,USD,2026-03-25,32.9,32.62985197722881,0.2701480227711883,Direct LightGBM,4
California,USD,2026-03-26,32.86,32.69607329601763,0.1639267039823693,Direct LightGBM,5
California,USD,2026-03-27,32.44,32.70893818842139,-0.2689381884213944,Direct LightGBM,6
California,USD,2026-03-30,32.05,32.43989250335371,-0.38989250335371395,Direct LightGBM,7
California,USD,2026-03-31,32.07,32.44801284031843,-0.3780128403184264,Direct LightGBM,8
California,USD,2026-04-01,31.87,32.46859640335333,-0.59859640335333,Direct LightGBM,9
California,USD,2026-04-02,31.91,32.393518447162045,-0.4835184471620444,Direct LightGBM,10
California,USD,2026-04-03,30.8,32.424673534921155,-1.624673534921154,Direct LightGBM,11
California,USD,2026-04-06,31.24,32.34591575593105,-1.1059157559310542,Direct LightGBM,12
California,USD,2026-04-07,32.06,32.42345244783681,-0.3634524478368064,Direct LightGBM,13
California,USD,2026-04-08,30.43,32.310790892447436,-1.8807908924474361,Direct LightGBM,14
California,USD,2026-04-09,30.6,32.61471427838656,-2.014714278386556,Direct LightGBM,15
California,USD,2026-04-10,31.9,32.56218512476346,-0.6621851247634609,Direct LightGBM,16
California,USD,2026-04-13,32.04,32.348818082495725,-0.3088180824957263,Direct LightGBM,17
California,USD,2026-04-14,31.88,32.672522563495946,-0.7925225634959467,Direct LightGBM,18
California,USD,2026-04-15,30.27,33.15425429040113,-2.8842542904011275,Direct LightGBM,19
California,USD,2026-04-16,33.39,33.36091483206632,0.029085167933679656,Direct LightGBM,20
California,USD,2026-04-17,30.97,33.21413537360519,-2.2441353736051894,Direct LightGBM,21
California,USD,2026-04-20,31.43,33.11924715102892,-1.6892471510289226,Direct LightGBM,22
California,USD,2026-04-21,31.08,33.24876038924524,-2.168760389245243,Direct LightGBM,23
California,USD,2026-04-22,33.12,32.915789561653035,0.20421043834696206,Direct LightGBM,24
California,USD,2026-04-23,32.4,33.32043121344273,-0.9204312134427326,Direct LightGBM,25
California,USD,2026-04-24,31.67,33.194330122585775,-1.5243301225857735,Direct LightGBM,26
California,USD,2026-04-27,31.59,33.251570212533466,-1.6615702125334657,Direct LightGBM,27
California,USD,2026-04-28,32.16,33.295099537538434,-1.1350995375384372,Direct LightGBM,28
California,USD,2026-04-29,31.03,33.234641087064205,-2.2046410870642035,Direct LightGBM,29
California,USD,2026-04-30,32.31,33.251787270385684,-0.9417872703856816,Direct LightGBM,30
California,USD,2026-03-20,29.71,32.20655215058077,-2.4965521505807686,Ensemble (LGBM+Naive),1
California,USD,2026-03-23,32.92,32.14486271098001,0.7751372890199946,Ensemble (LGBM+Naive),2
California,USD,2026-03-24,32.74,32.18262128150341,0.5573787184965937,Ensemble (LGBM+Naive),3
California,USD,2026-03-25,32.9,32.1849259886144,0.715074011385596,Ensemble (LGBM+Naive),4
California,USD,2026-03-26,32.86,32.21803664800881,0.6419633519911869,Ensemble (LGBM+Naive),5
California,USD,2026-03-27,32.44,32.2244690942107,0.21553090578930068,Ensemble (LGBM+Naive),6
California,USD,2026-03-30,32.05,32.08994625167686,-0.03994625167685939,Ensemble (LGBM+Naive),7
California,USD,2026-03-31,32.07,32.09400642015921,-0.024006420159210506,Ensemble (LGBM+Naive),8
California,USD,2026-04-01,31.87,32.10429820167666,-0.23429820167666193,Ensemble (LGBM+Naive),9
California,USD,2026-04-02,31.91,32.06675922358102,-0.15675922358102312,Ensemble (LGBM+Naive),10
California,USD,2026-04-03,30.8,32.082336767460575,-1.2823367674605741,Ensemble (LGBM+Naive),11
California,USD,2026-04-06,31.24,32.04295787796553,-0.8029578779655289,Ensemble (LGBM+Naive),12
California,USD,2026-04-07,32.06,32.0817262239184,-0.021726223918399512,Ensemble (LGBM+Naive),13
California,USD,2026-04-08,30.43,32.02539544622372,-1.5953954462237192,Ensemble (LGBM+Naive),14
California,USD,2026-04-09,30.6,32.177357139193276,-1.5773571391932748,Ensemble (LGBM+Naive),15
California,USD,2026-04-10,31.9,32.15109256238173,-0.2510925623817286,Ensemble (LGBM+Naive),16
California,USD,2026-04-13,32.04,32.04440904124786,-0.004409041247861012,Ensemble (LGBM+Naive),17
California,USD,2026-04-14,31.88,32.20626128174797,-0.3262612817479713,Ensemble (LGBM+Naive),18
California,USD,2026-04-15,30.27,32.44712714520056,-2.1771271452005614,Ensemble (LGBM+Naive),19
California,USD,2026-04-16,33.39,32.55045741603316,0.8395425839668391,Ensemble (LGBM+Naive),20
California,USD,2026-04-17,30.97,32.47706768680259,-1.5070676868025927,Ensemble (LGBM+Naive),21
California,USD,2026-04-20,31.43,32.42962357551446,-0.9996235755144625,Ensemble (LGBM+Naive),22
California,USD,2026-04-21,31.08,32.49438019462262,-1.4143801946226233,Ensemble (LGBM+Naive),23
California,USD,2026-04-22,33.12,32.32789478082652,0.7921052191734788,Ensemble (LGBM+Naive),24
California,USD,2026-04-23,32.4,32.53021560672136,-0.13021560672136445,Ensemble (LGBM+Naive),25
California,USD,2026-04-24,31.67,32.46716506129289,-0.7971650612928869,Ensemble (LGBM+Naive),26
California,USD,2026-04-27,31.59,32.49578510626673,-0.9057851062667304,Ensemble (LGBM+Naive),27
California,USD,2026-04-28,32.16,32.517549768769214,-0.35754976876921774,Ensemble (LGBM+Naive),28
California,USD,2026-04-29,31.03,32.4873205435321,-1.4573205435320986,Ensemble (LGBM+Naive),29
California,USD,2026-04-30,32.31,32.49589363519284,-0.18589363519284063,Ensemble (LGBM+Naive),30
China_ETS,CNY,2026-03-20,116.17,111.74843728908179,4.421562710918209,Direct LightGBM,1
China_ETS,CNY,2026-03-23,112.07,112.52342079405409,-0.45342079405409663,Direct LightGBM,2
China_ETS,CNY,2026-03-24,111.63,111.85808709320236,-0.22808709320236176,Direct LightGBM,3
China_ETS,CNY,2026-03-25,119.52,112.4745345000007,7.045465499999295,Direct LightGBM,4
China_ETS,CNY,2026-03-26,109.83,112.77555730905723,-2.945557309057236,Direct LightGBM,5
China_ETS,CNY,2026-03-27,114.25,112.22251918524101,2.027480814758988,Direct LightGBM,6
China_ETS,CNY,2026-03-30,112.04,112.61952593277161,-0.5795259327716025,Direct LightGBM,7
China_ETS,CNY,2026-03-31,111.64,112.16721492584219,-0.5272149258421877,Direct LightGBM,8
China_ETS,CNY,2026-04-01,109.7,113.37664104404843,-3.6766410440484236,Direct LightGBM,9
China_ETS,CNY,2026-04-02,114.0,113.05741515954594,0.9425848404540602,Direct LightGBM,10
China_ETS,CNY,2026-04-03,111.41,113.41919940937048,-2.0091994093704812,Direct LightGBM,11
China_ETS,CNY,2026-04-06,115.7,112.86395054283861,2.836049457161394,Direct LightGBM,12
China_ETS,CNY,2026-04-07,113.91,111.55590098410568,2.3540990158943202,Direct LightGBM,13
China_ETS,CNY,2026-04-08,113.2,112.5877762013538,0.6122237986461982,Direct LightGBM,14
China_ETS,CNY,2026-04-09,111.67,112.69628104661885,-1.0262810466188483,Direct LightGBM,15
China_ETS,CNY,2026-04-10,118.32,112.64787059874021,5.672129401259781,Direct LightGBM,16
China_ETS,CNY,2026-04-13,116.41,113.17161753535606,3.2383824646439336,Direct LightGBM,17
China_ETS,CNY,2026-04-14,112.4,113.15555537219949,-0.7555553721994812,Direct LightGBM,18
China_ETS,CNY,2026-04-15,110.55,111.97203431258455,-1.4220343125845574,Direct LightGBM,19
China_ETS,CNY,2026-04-16,109.14,112.24411055175841,-3.10411055175841,Direct LightGBM,20
China_ETS,CNY,2026-04-17,117.76,112.86833731199089,4.89166268800912,Direct LightGBM,21
China_ETS,CNY,2026-04-20,117.22,113.41341255299656,3.8065874470034373,Direct LightGBM,22
China_ETS,CNY,2026-04-21,117.66,112.7953853257065,4.864614674293492,Direct LightGBM,23
China_ETS,CNY,2026-04-22,114.32,112.80441839881007,1.515581601189922,Direct LightGBM,24
China_ETS,CNY,2026-04-23,117.04,112.60209450262744,4.437905497372569,Direct LightGBM,25
China_ETS,CNY,2026-04-24,117.73,112.17356802486408,5.556431975135922,Direct LightGBM,26
China_ETS,CNY,2026-04-27,114.67,111.74596941516678,2.9240305848332184,Direct LightGBM,27
China_ETS,CNY,2026-04-28,113.89,112.09269305107394,1.7973069489260638,Direct LightGBM,28
China_ETS,CNY,2026-04-29,112.19,111.5959009313351,0.594099068664903,Direct LightGBM,29
China_ETS,CNY,2026-04-30,116.23,112.0008353664881,4.2291646335119,Direct LightGBM,30
China_ETS,CNY,2026-03-20,116.17,110.8992186445409,5.270781355459107,Ensemble (LGBM+Naive),1
China_ETS,CNY,2026-03-23,112.07,111.28671039702704,0.7832896029729568,Ensemble (LGBM+Naive),2
China_ETS,CNY,2026-03-24,111.63,110.95404354660118,0.6759564533988112,Ensemble (LGBM+Naive),3
China_ETS,CNY,2026-03-25,119.52,111.26226725000035,8.257732749999647,Ensemble (LGBM+Naive),4
China_ETS,CNY,2026-03-26,109.83,111.41277865452861,-1.5827786545286102,Ensemble (LGBM+Naive),5
China_ETS,CNY,2026-03-27,114.25,111.1362595926205,3.1137404073794954,Ensemble (LGBM+Naive),6
China_ETS,CNY,2026-03-30,112.04,111.3347629663858,0.7052370336142104,Ensemble (LGBM+Naive),7
China_ETS,CNY,2026-03-31,111.64,111.1086074629211,0.5313925370789008,Ensemble (LGBM+Naive),8
China_ETS,CNY,2026-04-01,109.7,111.71332052202422,-2.013320522024216,Ensemble (LGBM+Naive),9
China_ETS,CNY,2026-04-02,114.0,111.55370757977298,2.4462924202270244,Ensemble (LGBM+Naive),10
China_ETS,CNY,2026-04-03,111.41,111.73459970468524,-0.3245997046852409,Ensemble (LGBM+Naive),11
China_ETS,CNY,2026-04-06,115.7,111.45697527141931,4.243024728580693,Ensemble (LGBM+Naive),12
China_ETS,CNY,2026-04-07,113.91,110.80295049205284,3.1070495079471527,Ensemble (LGBM+Naive),13
China_ETS,CNY,2026-04-08,113.2,111.3188881006769,1.881111899323102,Ensemble (LGBM+Naive),14
China_ETS,CNY,2026-04-09,111.67,111.37314052330942,0.2968594766905852,Ensemble (LGBM+Naive),15
China_ETS,CNY,2026-04-10,118.32,111.34893529937011,6.971064700629881,Ensemble (LGBM+Naive),16
China_ETS,CNY,2026-04-13,116.41,111.61080876767804,4.799191232321959,Ensemble (LGBM+Naive),17
China_ETS,CNY,2026-04-14,112.4,111.60277768609974,0.7972223139002637,Ensemble (LGBM+Naive),18
China_ETS,CNY,2026-04-15,110.55,111.01101715629227,-0.4610171562922716,Ensemble (LGBM+Naive),19
China_ETS,CNY,2026-04-16,109.14,111.14705527587921,-2.0070552758792104,Ensemble (LGBM+Naive),20
China_ETS,CNY,2026-04-17,117.76,111.45916865599544,6.300831344004564,Ensemble (LGBM+Naive),21
China_ETS,CNY,2026-04-20,117.22,111.73170627649827,5.488293723501727,Ensemble (LGBM+Naive),22
China_ETS,CNY,2026-04-21,117.66,111.42269266285325,6.237307337146746,Ensemble (LGBM+Naive),23
China_ETS,CNY,2026-04-22,114.32,111.42720919940504,2.892790800594952,Ensemble (LGBM+Naive),24
China_ETS,CNY,2026-04-23,117.04,111.32604725131372,5.713952748686282,Ensemble (LGBM+Naive),25
China_ETS,CNY,2026-04-24,117.73,111.11178401243204,6.6182159875679645,Ensemble (LGBM+Naive),26
China_ETS,CNY,2026-04-27,114.67,110.89798470758339,3.7720152924166115,Ensemble (LGBM+Naive),27
China_ETS,CNY,2026-04-28,113.89,111.07134652553697,2.8186534744630336,Ensemble (LGBM+Naive),28
China_ETS,CNY,2026-04-29,112.19,110.82295046566755,1.3670495343324518,Ensemble (LGBM+Naive),29
China_ETS,CNY,2026-04-30,116.23,111.02541768324406,5.204582316755946,Ensemble (LGBM+Naive),30
EU_ETS,EUR,2026-03-20,79.79,81.70326942032708,-1.9132694203270688,Direct LightGBM,1
EU_ETS,EUR,2026-03-23,82.39,82.63336477154289,-0.24336477154288616,Direct LightGBM,2
EU_ETS,EUR,2026-03-24,79.94,82.8859095406188,-2.9459095406188,Direct LightGBM,3
EU_ETS,EUR,2026-03-25,82.85,83.33304460326634,-0.48304460326635024,Direct LightGBM,4
EU_ETS,EUR,2026-03-26,85.07,81.99326930585622,3.0767306941437766,Direct LightGBM,5
EU_ETS,EUR,2026-03-27,85.15,82.53227141756913,2.617728582430871,Direct LightGBM,6
EU_ETS,EUR,2026-03-30,82.2,82.57609364345713,-0.3760936434571249,Direct LightGBM,7
EU_ETS,EUR,2026-03-31,84.87,82.87264761100457,1.9973523889954379,Direct LightGBM,8
EU_ETS,EUR,2026-04-01,83.4,81.67331698107199,1.7266830189280142,Direct LightGBM,9
EU_ETS,EUR,2026-04-02,86.74,82.62044818140502,4.119551818594971,Direct LightGBM,10
EU_ETS,EUR,2026-04-03,83.6,82.67489368914825,0.9251063108517457,Direct LightGBM,11
EU_ETS,EUR,2026-04-06,77.98,83.33459267537343,-5.354592675373425,Direct LightGBM,12
EU_ETS,EUR,2026-04-07,85.94,83.33511684811502,2.6048831518849767,Direct LightGBM,13
EU_ETS,EUR,2026-04-08,83.12,82.18508643506114,0.9349135649388671,Direct LightGBM,14
EU_ETS,EUR,2026-04-09,83.55,83.51101859635698,0.03898140364302094,Direct LightGBM,15
EU_ETS,EUR,2026-04-10,84.88,83.75153041434211,1.1284695856578821,Direct LightGBM,16
EU_ETS,EUR,2026-04-13,81.34,82.9516026429138,-1.6116026429137946,Direct LightGBM,17
EU_ETS,EUR,2026-04-14,84.49,83.36959961552998,1.1204003844700168,Direct LightGBM,18
EU_ETS,EUR,2026-04-15,85.51,82.9839009072965,2.526099092703504,Direct LightGBM,19
